YEAR,MONTH,WAVE,SUB_REG,NEW_STA,FL_REG,NC_REG,MODE_FX,NEW_MODEN,AREA_X,SP_CODE,WGT_AB1C,WGT_AB1H,ALT_FLAG,CHTS_CL,CHTS_H,CHTS_RL,CHTS_VAR_CL,CHTS_VAR_H,CHTS_VAR_RL,CHTS_WAB1C,CHTS_WAB1H,AB1,B2,A,B1,NEW_SCI,NEW_COM,VAR_B2,VAR_AB1,NEW_ST,NEW_MODE,NEW_AREAN,DS,SA_LABEL,GOM_LABEL,ITIS_CODE,SPECIES_CODE,SPECIES,AVGWGT_SRYSMWA,NUMWGT_SRYSMWA,AVGWGT_SRYSMW,NUMWGT_SRYSMW,AVGWGT_SRYSM,NUMWGT_SRYSM,AVGWGT_SRYS,NUMWGT_SRYS,AVGWGT_SRY,NUMWGT_SRY,AVGWGT_SR,NUMWGT_SR,AVGWGT_S,NUMWGT_S,LBSEST_SECSOURCE,MIGRA_GRP,AREA,FIRSTMON,LASTMON,AGGR_AREA,SEASON,NEW_SEASN,AGG_MODEN,JURISDICTION,PS_REG,COUNCILREG,GFMC_FMP,SAFMC_FMU,lbsest_SECwwt,lbsest_SECgwt,LA_B2ratio,TX_B2ratio,Gulf,fed_closed,SID
1982,0,5,7,AL,,,4,Hbt,1,8835360107,20191.8946296746,0,0,92986.4965,0,0,6530853768,0,0,28630.97372,0,25233.30151,0,25233.30151,0,Lutjanus campechanus,red snapper,0,0,4,2,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,2.362716803,244,2.072493809,359,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,For-Hire,State,7,7,Y,,59619.14549,53710.94188,,,Central,0,Central
1982,0,3,7,AL,,,7,Priv,1,8835360107,2791.43960427825,1414.7353204623901,0,0,0,0,0,0,0,0,0,5121.464715,0,2763.572514,2357.892201,Lutjanus campechanus,red snapper,0,10067996.03,4,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,1.758077651,13,1.758077651,13,1.801115276,35,2.072493809,359,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,State,7,7,Y,,9224.348334,8310.223724,,,Central,0,Central
1982,0,4,7,AL,,,7,Priv,1,8835360107,4055.49882612181,0,0,0,0,0,0,0,0,0,0,5396.317726,126.6212836,5396.317726,0,Lutjanus campechanus,red snapper,15975.87231,28723328.93,4,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,1.858005012,17,1.858005012,17,1.801115276,35,2.072493809,359,1.95398376,892,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,Private,State,7,7,Y,,10026.38538,9032.779623,,,Central,0,Central
1982,0,5,7,AL,,,7,Priv,1,8835360107,0,4020.2160853771602,0,0,0,0,0,0,0,0,0,5154.123186,0,0,5154.123186,Lutjanus campechanus,red snapper,0,283205.464,4,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,1.719588,5,1.719588,5,1.801115276,35,2.072493809,359,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,State,7,7,Y,,9283.170006,8363.216222,,,Central,0,Central
1982,0,2,7,FLW,2,,5,Cbt,4,8835360107,0,0,0,0,0,477.5165895,0,0,0,0,0,0,395.5805058,0,0,Lutjanus campechanus,red snapper,0,0,5,3,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,2.336243524,39,2.336243524,39,2.261620093,65,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,,,,,,,,,For-Hire,Federal,7,7,Y,,0,0,,,East,0,East
1982,0,2,7,FLW,1,,5,Cbt,4,8835360107,220988.52893090801,0,0,168820.0954,0,0,3820061687,0,0,164116.8945,0,139852.6045,0,139852.6045,0,Lutjanus campechanus,red snapper,0,11079153557,5,3,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,2.336243524,39,2.336243524,39,2.261620093,65,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,326729.7416,294351.1186,,,Central,0,Central
1982,0,3,7,FLW,1,,5,Cbt,3,8835360107,1712.0068134569799,9958.3386834356807,0,6049.798973,13859.77066,0,33378763.91,192093242.8,0,1516.222616,8819.508315,13830.38812,0,4202.555323,9627.832798,Lutjanus campechanus,red snapper,0,459812731.5,5,3,Ocean<=10mi,MRIP,Snapper Grouper,Reef Fish,,,,1.354503331,14,2.149684945,26,2.261620093,65,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysmw,,,,,,,,For-Hire,State,7,7,Y,,29730.97713,26784.66408,,,Central,0,Central
1982,0,3,7,FLW,1,,5,Cbt,4,8835360107,75398.848843216096,0,0,64720.71196,0,11095.82349,56518786.97,0,123117299,66776.27619,0,44958.91083,7707.828358,44958.91083,0,Lutjanus campechanus,red snapper,251077295,115260684.4,5,3,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,3.077396828,12,2.149684945,26,2.261620093,65,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysmw,,,,,,,,For-Hire,Federal,7,7,Y,,96647.49377,87069.81421,,,Central,0,Central
1982,0,4,7,FLW,1,,5,Cbt,3,8835360107,838.15687224833698,0,0,933.9864021,0,0,0,0,0,612.1108923,0,786.802503,0,786.802503,0,Lutjanus campechanus,red snapper,0,0,5,3,Ocean<=10mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,2.261620093,65,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,For-Hire,State,7,7,Y,,1779.44835,1603.106621,,,Central,0,Central
1982,0,4,7,FLW,1,,5,Cbt,4,8835360107,2341.8516242135302,0,0,531.266049,0,0,0,0,0,1710.268012,0,447.5455491,0,447.5455491,0,Lutjanus campechanus,red snapper,0,0,5,3,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,2.261620093,65,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,For-Hire,Federal,7,7,Y,,1012.178006,911.8720775,,,Central,0,Central
1982,0,6,7,FLW,2,,5,Cbt,4,8835360107,0,4177.7642665343601,0,0,5758.783349,0,0,0,0,0,3647.229454,4058.275831,0,0,4058.275831,Lutjanus campechanus,red snapper,0,0,5,3,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,2.261620093,65,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,For-Hire,Federal,7,7,Y,,9178.27816,8268.719063,,,East,0,East
1982,0,2,7,FLW,1,,4,Hbt,4,8835360107,220988.52893090801,0,0,168820.0954,0,0,3820061687,0,0,164116.8945,0,87468.93147,0,87468.93147,0,Lutjanus campechanus,red snapper,0,6929307657,5,2,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,1.784199738,10,1.784199738,10,1.416568524,28,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,For-Hire,Federal,7,7,Y,,123905.7351,111626.7884,,,Central,0,Central
1982,0,2,7,FLW,2,,4,Hbt,4,8835360107,0,0,0,0,0,477.5165895,0,0,0,0,0,0,247.4105096,0,0,Lutjanus campechanus,red snapper,0,0,5,2,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,1.784199738,10,1.784199738,10,1.416568524,28,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,,,,,,,,,For-Hire,Federal,7,7,Y,,0,0,,,East,0,East
1982,0,3,7,FLW,1,,4,Hbt,3,8835360107,1712.0068134569799,9958.3386834356807,0,6049.798973,13859.77066,0,33378763.91,192093242.8,0,1516.222616,8819.508315,8650.030331,0,2628.431733,6021.598598,Lutjanus campechanus,red snapper,0,287583691.7,5,2,Ocean<=10mi,MRIP,Snapper Grouper,Reef Fish,,,,0.354193823,6,0.35845285,9,1.416568524,28,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,For-Hire,State,7,7,Y,,12253.36069,11039.06369,,,Central,0,Central
1982,0,3,7,FLW,1,,4,Hbt,4,8835360107,75398.848843216096,0,0,64720.71196,0,11095.82349,56518786.97,0,123117299,66776.27619,0,28118.9464,4820.757631,28118.9464,0,Lutjanus campechanus,red snapper,157032918.9,72088245.65,5,2,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,0.366970904,3,0.35845285,9,1.416568524,28,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,For-Hire,Federal,7,7,Y,,39832.41439,35885.05801,,,Central,0,Central
1982,0,4,7,FLW,1,,4,Hbt,3,8835360107,838.15687224833698,0,0,933.9864021,0,0,0,0,0,612.1108923,0,492.0950486,0,492.0950486,0,Lutjanus campechanus,red snapper,0,0,5,2,Ocean<=10mi,MRIP,Snapper Grouper,Reef Fish,,,,1.461997895,5,2.401184271,6,1.416568524,28,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,For-Hire,State,7,7,Y,,697.0863564,628.0057265,,,Central,0,Central
1982,0,4,7,FLW,1,,4,Hbt,4,8835360107,2341.8516242135302,0,0,531.266049,0,0,0,0,0,1710.268012,0,279.9113474,0,279.9113474,0,Lutjanus campechanus,red snapper,0,0,5,2,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,7.097116154,1,2.401184271,6,1.416568524,28,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,For-Hire,Federal,7,7,Y,,396.513604,357.2194631,,,Central,0,Central
1982,0,6,7,FLW,2,,4,Hbt,4,8835360107,0,4177.7642665343601,0,0,5758.783349,0,0,0,0,0,3647.229454,2538.194064,0,0,2538.194064,Lutjanus campechanus,red snapper,0,0,5,2,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,1.396246667,3,1.396246667,3,1.416568524,28,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,For-Hire,Federal,7,7,Y,,3595.525817,3239.212448,,,East,0,East
1982,0,1,7,FLW,1,,7,Priv,3,8835360107,34424.830951993499,0,0,0,0,0,0,0,0,0,0,46586.30969,0,46586.30969,0,Lutjanus campechanus,red snapper,0,0,5,4,Ocean<=10mi,MRIP,Snapper Grouper,Reef Fish,,,,1.629083368,5,1.629083368,5,2.460205721,85,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,State,7,7,Y,,114611.9056,103253.969,,,Central,0,Central
1982,0,2,7,FLW,1,,7,Priv,3,8835360107,7185.1457967731003,0,0,0,0,0,0,0,0,0,0,10517.46509,7349.052344,10517.46509,0,Lutjanus campechanus,red snapper,0,0,5,4,Ocean<=10mi,MRIP,Snapper Grouper,Reef Fish,,,,1.506101735,2,1.506101735,2,2.460205721,85,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,State,7,7,Y,,25875.1278,23310.92594,,,Central,0,Central
1982,0,3,7,FLW,1,,7,Priv,3,8835360107,9967.3447398891803,15022.907560649401,0,0,0,0,0,0,0,0,0,9374.485809,0,3520.593938,5853.891871,Lutjanus campechanus,red snapper,0,0,5,4,Ocean<=10mi,MRIP,Snapper Grouper,Reef Fish,,,,5.235925,6,5.320521928,9,2.460205721,85,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,State,7,7,Y,,23063.16362,20777.62488,,,Central,0,Central
1982,0,3,7,FLW,2,,7,Priv,4,8835360107,17711.616044053801,14408.4625434053,0,0,0,0,0,0,0,0,0,11958.51045,0,6990.075093,4968.43536,Lutjanus campechanus,red snapper,0,26665788.17,5,4,Ocean>10mi,MRIP,Snapper Grouper,Reef Fish,,,,5.489715785,3,5.320521928,9,2.460205721,85,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,Federal,7,7,Y,,29420.39583,26504.86111,,,East,0,East
1982,0,4,7,FLW,1,,7,Priv,3,8835360107,78467.492669724801,9263.27825133648,0,0,0,0,0,0,0,0,0,99672.33949,0,91031.28128,8641.058206,Lutjanus campechanus,red snapper,0,4113944774,5,4,Ocean<=10mi,MRIP,Snapper Grouper,Reef Fish,,,,2.175002444,69,2.175002444,69,2.460205721,85,2.223520848,178,1.95398376,892,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,Private,State,7,7,Y,,216787.582,195304.1279,,,Central,0,Central
1982,0,3,7,LA,,,5,Cbt,2,8835360107,128255.261955995,2474.4464740921298,0,294100.5622,4983.97205,14951.91615,8030234284,2306150.802,20755357.22,135622.5887,2616.585326,260104.1125,13003.1962,255769.7138,4334.398734,Lutjanus campechanus,red snapper,0,0,2,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,2.42506,5,1.641025354,329,1.95398376,892,4.684065526,187251,4.713642505,193583,srys,,,,,,,,For-Hire,Federal,7,7,Y,,426837.4433,384538.2372,,,West,0,West
1982,0,5,7,LA,,,5,Cbt,2,8835360107,10201.688586893901,0,0,6400.144558,0,0,5982657.304,0,0,6997.491384,0,8580.835448,0,8580.835448,0,Lutjanus campechanus,red snapper,0,0,2,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,2.42506,5,2.42506,5,2.42506,5,1.641025354,329,1.95398376,892,4.684065526,187251,4.713642505,193583,srys,,,,,,,,For-Hire,Federal,7,7,Y,,14081.36853,12685.91759,,,West,0,West
1982,0,3,7,LA,,,4,Hbt,2,8835360107,128255.261955995,2474.4464740921298,0,294100.5622,4983.97205,14951.91615,8030234284,2306150.802,20755357.22,135622.5887,2616.585326,22733.47124,1136.497936,22354.6386,378.8326452,Lutjanus campechanus,red snapper,0,0,2,2,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,0.985173027,143,0.985173027,143,1.077842371,153,1.641025354,329,1.95398376,892,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,22396.40267,20176.93934,,,West,0,West
1982,0,5,7,LA,,,4,Hbt,2,8835360107,10201.688586893901,0,0,6400.144558,0,0,5982657.304,0,0,6997.491384,0,749.9772841,0,749.9772841,0,Lutjanus campechanus,red snapper,0,0,2,2,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,2.403014,10,2.403014,10,1.077842371,153,1.641025354,329,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,For-Hire,Federal,7,7,Y,,808.3572944,728.2498148,,,West,0,West
1982,0,2,7,LA,,,7,Priv,2,8835360107,831552.43211163604,0,0,0,0,0,0,0,0,0,0,684022.7802,0,684022.7802,0,Lutjanus campechanus,red snapper,0,3.28232E+11,2,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,2.523042222,18,2.523042222,18,2.122000928,171,1.641025354,329,1.95398376,892,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,Private,Federal,7,7,Y,,1725818.355,1554791.311,,,West,0,West
1982,0,3,7,LA,,,7,Priv,1,8835360107,85037.588650837002,0,0,0,0,0,0,0,0,0,0,34794.33549,0,34794.33549,0,Lutjanus campechanus,red snapper,0,545488496.6,2,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,6.443646116,17,5.602248499,24,2.122000928,171,1.641025354,329,1.95398376,892,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,Private,State,7,7,Y,,224202.3847,201984.1304,,,West,0,West
1982,0,3,7,LA,,,7,Priv,2,8835360107,57099.108460472002,0,0,0,0,0,0,0,0,0,0,35371.12913,0,35371.12913,0,Lutjanus campechanus,red snapper,0,679191563.9,2,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,3.558854286,7,5.602248499,24,2.122000928,171,1.641025354,329,1.95398376,892,4.684065526,187251,4.713642505,193583,srysmw,,,,,,,,Private,Federal,7,7,Y,,198157.8551,178520.5902,,,West,0,West
1982,0,4,7,LA,,,7,Priv,1,8835360107,13388.478605308201,0,0,0,0,0,0,0,0,0,0,37363.7727,4082.911324,37363.7727,0,Lutjanus campechanus,red snapper,14208982.9,1447532974,2,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,0.789969476,22,1.351713969,107,2.122000928,171,1.641025354,329,1.95398376,892,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,Private,State,7,7,Y,,29516.23993,26591.20715,,,West,0,West
1982,0,4,7,LA,,,7,Priv,2,8835360107,154561.920397265,0,0,0,0,0,0,0,0,0,0,248324.8747,0,248324.8747,0,Lutjanus campechanus,red snapper,0,16095353274,2,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,1.497106661,85,1.351713969,107,2.122000928,171,1.641025354,329,1.95398376,892,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,Private,Federal,7,7,Y,,371768.8241,334926.8686,,,West,0,West
1982,0,5,7,LA,,,7,Priv,2,8835360107,83568.076157310104,0,0,0,0,0,0,0,0,0,0,76637.86999,0,76637.86999,0,Lutjanus campechanus,red snapper,0,2836314501,2,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,2.044265455,11,2.044265455,11,2.122000928,171,1.641025354,329,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,Federal,7,7,Y,,162625.6312,146509.5777,,,West,0,West
1982,0,6,7,LA,,,7,Priv,1,8835360107,1328.2998825323,0,0,0,0,0,0,0,0,0,0,2213.833138,0,2213.833138,0,Lutjanus campechanus,red snapper,0,5366757.492,2,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,1.32276,1,1.443010909,11,2.122000928,171,1.641025354,329,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,State,7,7,Y,,4697.755972,4232.212587,,,West,0,West
1982,0,6,7,LA,,,7,Priv,2,8835360107,35232.721940010299,0,0,0,0,0,0,0,0,0,0,53382.91203,0,53382.91203,0,Lutjanus campechanus,red snapper,0,2489653516,2,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,1.455036,10,1.443010909,11,2.122000928,171,1.641025354,329,1.95398376,892,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,Private,Federal,7,7,Y,,113278.5889,102052.7828,,,West,0,West
1982,0,3,7,MS,,,5,Cbt,2,8835360107,16817.748311233099,0,0,12119.49895,0,0,26880637.09,0,0,14894.47947,0,13684.44486,0,13684.44486,0,Lutjanus campechanus,red snapper,0,0,3,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,2.709383413,14,2.709383413,14,2.709383413,14,2.432468621,26,1.95398376,892,4.684065526,187251,4.713642505,193583,srys,,,,,,,,For-Hire,Federal,7,7,Y,,33286.98273,29988.27273,,,Central,0,Central
1982,0,3,7,MS,,,4,Hbt,2,8835360107,16817.748311233099,0,0,12119.49895,0,0,26880637.09,0,0,14894.47947,0,0,0,0,0,Lutjanus campechanus,red snapper,0,0,3,2,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,,,2.432468621,26,1.95398376,892,4.684065526,187251,4.713642505,193583,,,,,,,,,For-Hire,Federal,7,7,Y,,0,0,,,Central,0,Central
1982,0,3,7,MS,,,7,Priv,2,8835360107,311.33425060007301,1832.02810874744,0,0,0,0,0,0,0,0,0,1538.682556,1245.337002,622.6685012,916.0140544,Lutjanus campechanus,red snapper,1633592.485,1293606.501,3,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,2.75575,2,2.75575,2,2.109401364,12,2.432468621,26,1.95398376,892,4.684065526,187251,4.713642505,193583,srys,,,,,,,,Private,Federal,7,7,Y,,3742.797034,3371.88922,,,Central,0,Central
1982,0,6,7,MS,,,7,Priv,2,8835360107,28910.418984883701,0,0,0,0,0,0,0,0,0,0,28226.14871,4447.756767,28226.14871,0,Lutjanus campechanus,red snapper,11425128.72,460131848.4,3,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,1.980131636,10,1.980131636,10,2.109401364,12,2.432468621,26,1.95398376,892,4.684065526,187251,4.713642505,193583,srys,,,,,,,,Private,Federal,7,7,Y,,68659.22103,61855.15408,,,Central,0,Central
1983,0,2,7,AL,,,5,Cbt,1,8835360107,10171.4976996805,0,0,14733.54745,0,0,160753478.9,0,0,8063.420372,0,11434.12423,0,11434.12423,0,Lutjanus campechanus,red snapper,0,0,4,3,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,1.243620513,39,2.011507448,145,1.94092984,250,1.774458044,675,1.842442272,2656,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,State,7,7,Y,,14219.71144,12810.55085,,,Central,0,Central
1983,0,2,7,AL,,,5,Cbt,2,8835360107,57513.016703381603,0,0,51049.80937,0,0,1467709645,0,0,45593.24932,0,39617.7407,0,39617.7407,0,Lutjanus campechanus,red snapper,0,0,4,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,2.294031887,106,2.011507448,145,1.94092984,250,1.774458044,675,1.842442272,2656,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,90884.36045,81877.80221,,,Central,0,Central
1983,0,3,7,AL,,,5,Cbt,2,8835360107,33775.382751591402,0,0,22310.84962,0,0,502081651.7,0,0,21050.86087,0,22023.0013,0,22023.0013,0,Lutjanus campechanus,red snapper,0,0,4,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,1.942497556,90,1.942497556,90,1.94092984,250,1.774458044,675,1.842442272,2656,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,42779.62618,38540.20377,,,Central,0,Central
1983,0,4,7,AL,,,5,Cbt,1,8835360107,75119.450990376004,0,0,99244.85954,0,0,3073893470,0,0,57562.01853,0,79680.92894,0,79680.92894,0,Lutjanus campechanus,red snapper,0,0,4,3,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,1.249273333,15,1.94092984,250,1.774458044,675,1.842442272,2656,4.684065526,187251,4.713642505,193583,srysmw,,,,,,,,For-Hire,State,7,7,Y,,99543.2597,89678.61235,,,Central,0,Central
1983,0,4,7,AL,,,5,Cbt,2,8835360107,137207.17690039301,0,0,137847.8308,0,0,6060993321,0,0,105138.176,0,110674.1776,0,110674.1776,0,Lutjanus campechanus,red snapper,0,0,4,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,1.249273333,15,1.249273333,15,1.94092984,250,1.774458044,675,1.842442272,2656,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,138262.2987,124560.6295,,,Central,0,Central
1983,0,5,7,AL,,,5,Cbt,2,8835360107,218292.48439435899,0,0,319431.2388,0,0,64729114917,0,0,255677.2998,0,167785.3256,0,167785.3256,0,Lutjanus campechanus,red snapper,0,0,4,3,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,1.94092984,250,1.774458044,675,1.842442272,2656,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,For-Hire,Federal,7,7,Y,,325659.5452,293386.9777,,,Central,0,Central
1983,0,2,7,AL,,,4,Hbt,1,8835360107,10171.4976996805,0,0,14733.54745,0,0,160753478.9,0,0,8063.420372,0,7151.319294,0,7151.319294,0,Lutjanus campechanus,red snapper,0,0,4,2,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,1.651481607,112,1.780983547,344,1.774458044,675,1.842442272,2656,4.684065526,187251,4.713642505,193583,srysmw,,,,,,,,For-Hire,State,7,7,Y,,11810.27228,10639.88494,,,Central,0,Central
1983,0,2,7,AL,,,4,Hbt,2,8835360107,57513.016703381603,0,0,51049.80937,0,0,1467709645,0,0,45593.24932,0,24778.38335,0,24778.38335,0,Lutjanus campechanus,red snapper,0,0,4,2,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,1.651481607,112,1.651481607,112,1.780983547,344,1.774458044,675,1.842442272,2656,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,40921.04435,36865.80572,,,Central,0,Central
1983,0,3,7,AL,,,4,Hbt,2,8835360107,33775.382751591402,0,0,22310.84962,0,0,502081651.7,0,0,21050.86087,0,13773.99011,0,13773.99011,0,Lutjanus campechanus,red snapper,0,0,4,2,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,,,,,1.780983547,344,1.774458044,675,1.842442272,2656,4.684065526,187251,4.713642505,193583,srysm,,,,,,,,For-Hire,Federal,7,7,Y,,24531.24975,22100.225,,,Central,0,Central
1983,0,4,7,AL,,,4,Hbt,1,8835360107,75119.450990376004,0,0,99244.85954,0,0,3073893470,0,0,57562.01853,0,49835.36587,0,49835.36587,0,Lutjanus campechanus,red snapper,0,0,4,2,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,1.278668,5,1.837166667,78,1.780983547,344,1.774458044,675,1.842442272,2656,4.684065526,187251,4.713642505,193583,srysmw,,,,,,,,For-Hire,State,7,7,Y,,91555.87299,82482.76846,,,Central,0,Central
1983,0,4,7,AL,,,4,Hbt,2,8835360107,137207.17690039301,0,0,137847.8308,0,0,6060993321,0,0,105138.176,0,69219.67659,0,69219.67659,0,Lutjanus campechanus,red snapper,0,0,4,2,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,1.87542,73,1.837166667,78,1.780983547,344,1.774458044,675,1.842442272,2656,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,129815.9659,116951.3206,,,Central,0,Central
1983,0,5,7,AL,,,4,Hbt,2,8835360107,218292.48439435899,0,0,319431.2388,0,0,64729114917,0,0,255677.2998,0,104939.0764,0,104939.0764,0,Lutjanus campechanus,red snapper,0,0,4,2,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,1.84671039,154,1.84671039,154,1.780983547,344,1.774458044,675,1.842442272,2656,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,For-Hire,Federal,7,7,Y,,193792.0827,174587.4619,,,Central,0,Central
1983,0,1,7,AL,,,7,Priv,2,8835360107,0,145504.021260056,0,0,0,0,0,0,0,0,0,302360.7085,0,0,302360.7085,Lutjanus campechanus,red snapper,0,1588099417,4,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,1.1023,20,1.1023,20,1.232942963,81,1.774458044,675,1.842442272,2656,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,Private,Federal,7,7,Y,,333292.209,300263.2513,,,Central,0,Central
1983,0,2,7,AL,,,7,Priv,1,8835360107,2733.5243417337201,0,0,0,0,0,0,0,0,0,0,8843.755223,0,8843.755223,0,Lutjanus campechanus,red snapper,0,43716349.6,4,4,Ocean<=3mi,MRIP,Snapper Grouper,Reef Fish,,,,0.681421818,11,0.780089231,26,1.232942963,81,1.774458044,675,1.842442272,2656,4.684065526,187251,4.713642505,193583,srysmw,,,,,,,,Private,State,7,7,Y,,6898.918209,6215.24163,,,Central,0,Central
1983,0,2,7,AL,,,7,Priv,2,8835360107,5010.6055163009896,20213.238162350601,0,0,0,0,0,0,0,0,0,65479.50391,0,22775.47962,42704.02429,Lutjanus campechanus,red snapper,0,1026388509,4,4,Ocean>3mi,MRIP,Snapper Grouper,Reef Fish,,,,0.852445333,15,0.780089231,26,1.232942963,81,1.774458044,675,1.842442272,2656,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,,,Private,Federal,7,7,Y,,55817.69753,50286.21399,,,Central,0,Central
